page,section,current_file,media_type,dimensions,weight_kb,related_text,what_text_claims,what_media_shows,correspondence_0_5,deception_risk,technical_quality,repetition_count,distinct_contexts,needs_replacement,required_source,stock_allowed,real_media_required,recommended_action,issue_codes,origin,languages
property-listing-search.html,(root) [img],assets/img/xaru/gen2/05_hotel_project.jpg,image,1920x1080,502,"Land & Developments Hotel Project — Urban Flagship Turnkey structuring, from land to operation A flagship hotel opportunity with full structuring: acquisition, licensing, financing and operator selection. Price upon appl",Hotel Project — Urban Flagship,Hotel contemporaneo de piedra y vidrio sobre acantilado oceanico con terrazas y piscina. NO es un hotel urbano ni un edificio parado.,0,crítico,"OK (1920x1080, 502 KB)",116,18,sí,Reportaje fotografico del activo real + autorizacion del titular (property release) + ficha de procedencia,no,sí,RETIRAR el medio actual y sustituir por material fotografico/documental autentico del activo (o retirar la ficha hasta disponer de el).,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|PERFORMANCE_RISK|POSSIBLE_AI_MEDIA|REAL_MEDIA_REQUIRED|TEXT_MEDIA_MISMATCH|UNVERIFIED_ASSET_MEDIA|WRONG_SUBJECT,IA generada (Magnific / Seedream) - CONFIRMADO,en|es|ar|zh
property-listing-search.html,(root) [img],assets/img/xaru/gen2/07_villa_dubai.jpg,image,900x506,91,"$28,000 /month Bed 3 Bath 3 1200 Sqft Serene Palm Villa Palm Jumeirah, Dubai, United Arab Emirates View Details",Serene Palm Villa,Villa contemporanea sobre arena blanca con skyline lejano tipo Dubai. Generica; no es una villa concreta de Palm Jumeirah.,0,crítico,"OK (900x506, 91 KB)",72,13,sí,Reportaje fotografico del activo real + autorizacion del titular (property release) + ficha de procedencia,no,sí,RETIRAR el medio actual y sustituir por material fotografico/documental autentico del activo (o retirar la ficha hasta disponer de el).,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|POSSIBLE_AI_MEDIA|REAL_MEDIA_REQUIRED|TEXT_MEDIA_MISMATCH|UNVERIFIED_ASSET_MEDIA|WRONG_SUBJECT,IA generada (Magnific / Seedream) - CONFIRMADO,en|es|ar|zh
property-listing-search.html,(root) [img],assets/img/xaru/gen2/09_villa_como.jpg,image,900x506,126,"$28,000 /month Bed 3 Bath 3 1200 Sqft Serene Palm Villa Palm Jumeirah, Dubai, United Arab Emirates View Details",Serene Palm Villa,Villa clasica lacustre con lancha de madera y montanas. Evoca Como; no corresponde a una finca concreta.,0,crítico,"OK (900x506, 126 KB)",108,19,sí,Reportaje fotografico del activo real + autorizacion del titular (property release) + ficha de procedencia,no,sí,RETIRAR el medio actual y sustituir por material fotografico/documental autentico del activo (o retirar la ficha hasta disponer de el).,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|POSSIBLE_AI_MEDIA|REAL_MEDIA_REQUIRED|TEXT_MEDIA_MISMATCH|UNVERIFIED_ASSET_MEDIA|WRONG_SUBJECT,IA generada (Magnific / Seedream) - CONFIRMADO,en|es|ar|zh
property-listing-search.html,(root) [img],assets/img/xaru/gen2/08_penthouse_london.jpg,image,900x506,110,"$52,000 /month Bed 3 Bath 3 1300 Sqft The Thames Penthouse Westminster, London, United Kingdom View Details",The Thames Penthouse,Terraza con sofas y olivos frente a un skyline con puente tipo Tower Bridge. Exterior generico; no hay interior ni atico real.,0,crítico,"OK (900x506, 110 KB)",92,17,sí,Reportaje fotografico del activo real + autorizacion del titular (property release) + ficha de procedencia,no,sí,RETIRAR el medio actual y sustituir por material fotografico/documental autentico del activo (o retirar la ficha hasta disponer de el).,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|POSSIBLE_AI_MEDIA|REAL_MEDIA_REQUIRED|TEXT_MEDIA_MISMATCH|UNVERIFIED_ASSET_MEDIA|WRONG_SUBJECT,IA generada (Magnific / Seedream) - CONFIRMADO,en|es|ar|zh
property-listing-search.html,(root) [img],assets/img/xaru/gen2/09_villa_como.jpg,image,900x506,126,"$52,000 /month Bed 3 Bath 3 1300 Sqft The Thames Penthouse Westminster, London, United Kingdom View Details",The Thames Penthouse,Villa clasica lacustre con lancha de madera y montanas. Evoca Como; no corresponde a una finca concreta.,0,crítico,"OK (900x506, 126 KB)",108,19,sí,Reportaje fotografico del activo real + autorizacion del titular (property release) + ficha de procedencia,no,sí,RETIRAR el medio actual y sustituir por material fotografico/documental autentico del activo (o retirar la ficha hasta disponer de el).,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|POSSIBLE_AI_MEDIA|REAL_MEDIA_REQUIRED|TEXT_MEDIA_MISMATCH|UNVERIFIED_ASSET_MEDIA|WRONG_SUBJECT,IA generada (Magnific / Seedream) - CONFIRMADO,en|es|ar|zh
property-listing-search.html,(root) [img],assets/img/xaru/gen2/09_villa_como.jpg,image,900x506,126,"$39,000 /month Bed 3 Bath 3 1500 Sqft Villa Lariana Lake Como, Lombardy, Italy View Details",Villa Lariana,Villa clasica lacustre con lancha de madera y montanas. Evoca Como; no corresponde a una finca concreta.,0,crítico,"OK (900x506, 126 KB)",108,19,sí,Reportaje fotografico del activo real + autorizacion del titular (property release) + ficha de procedencia,no,sí,RETIRAR el medio actual y sustituir por material fotografico/documental autentico del activo (o retirar la ficha hasta disponer de el).,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|POSSIBLE_AI_MEDIA|REAL_MEDIA_REQUIRED|TEXT_MEDIA_MISMATCH|UNVERIFIED_ASSET_MEDIA|WRONG_SUBJECT,IA generada (Magnific / Seedream) - CONFIRMADO,en|es|ar|zh
property-listing-search.html,(root) [img],assets/img/xaru/gen2/10_casa_tulum.jpg,image,900x506,167,"$18,500 /month Bed 3 Bath 3 1400 Sqft Casa Selva Tulum, Quintana Roo, México View Details",Casa Selva,"Casa pequena de hormigon y madera en selva densa. Sin playa, sin frente de mar, sin identidad de propiedad.",0,crítico,"OK (900x506, 167 KB)",144,28,sí,Reportaje fotografico del activo real + autorizacion del titular (property release) + ficha de procedencia,no,sí,RETIRAR el medio actual y sustituir por material fotografico/documental autentico del activo (o retirar la ficha hasta disponer de el).,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|POSSIBLE_AI_MEDIA|REAL_MEDIA_REQUIRED|TEXT_MEDIA_MISMATCH|UNVERIFIED_ASSET_MEDIA|WRONG_SUBJECT,IA generada (Magnific / Seedream) - CONFIRMADO,en|es|ar|zh
property-listing-search.html,(root) [img],assets/img/xaru/gen2/09_villa_como.jpg,image,900x506,126,"$18,500 /month Bed 3 Bath 3 1400 Sqft Casa Selva Tulum, Quintana Roo, México View Details",Casa Selva,Villa clasica lacustre con lancha de madera y montanas. Evoca Como; no corresponde a una finca concreta.,0,crítico,"OK (900x506, 126 KB)",108,19,sí,Reportaje fotografico del activo real + autorizacion del titular (property release) + ficha de procedencia,no,sí,RETIRAR el medio actual y sustituir por material fotografico/documental autentico del activo (o retirar la ficha hasta disponer de el).,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|POSSIBLE_AI_MEDIA|REAL_MEDIA_REQUIRED|TEXT_MEDIA_MISMATCH|UNVERIFIED_ASSET_MEDIA|WRONG_SUBJECT,IA generada (Magnific / Seedream) - CONFIRMADO,en|es|ar|zh
property-listing-search.html,(root) [img],assets/img/xaru/gen2/11_villa_marbella.jpg,image,900x506,92,"$26,000 /month Bed 3 Bath 3 1500 Sqft Sierra Blanca Residence Sierra Blanca, Marbella, Spain View Details",Sierra Blanca Residence,Villa blanca moderna con piscina infinita sobre el mar. Generica mediterranea; no es Sierra Blanca ni la Milla de Oro.,0,crítico,"OK (900x506, 92 KB)",44,8,sí,Reportaje fotografico del activo real + autorizacion del titular (property release) + ficha de procedencia,no,sí,RETIRAR el medio actual y sustituir por material fotografico/documental autentico del activo (o retirar la ficha hasta disponer de el).,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|POSSIBLE_AI_MEDIA|REAL_MEDIA_REQUIRED|TEXT_MEDIA_MISMATCH|UNVERIFIED_ASSET_MEDIA|WRONG_SUBJECT,IA generada (Magnific / Seedream) - CONFIRMADO,en|es|ar|zh
property-listing-search.html,(root) [img],assets/img/xaru/gen2/09_villa_como.jpg,image,900x506,126,"$26,000 /month Bed 3 Bath 3 1500 Sqft Sierra Blanca Residence Sierra Blanca, Marbella, Spain View Details",Sierra Blanca Residence,Villa clasica lacustre con lancha de madera y montanas. Evoca Como; no corresponde a una finca concreta.,0,crítico,"OK (900x506, 126 KB)",108,19,sí,Reportaje fotografico del activo real + autorizacion del titular (property release) + ficha de procedencia,no,sí,RETIRAR el medio actual y sustituir por material fotografico/documental autentico del activo (o retirar la ficha hasta disponer de el).,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|POSSIBLE_AI_MEDIA|REAL_MEDIA_REQUIRED|TEXT_MEDIA_MISMATCH|UNVERIFIED_ASSET_MEDIA|WRONG_SUBJECT,IA generada (Magnific / Seedream) - CONFIRMADO,en|es|ar|zh
property-listing-search.html,(root) [img],assets/img/xaru/gen2/12_atico_cdmx.jpg,image,900x506,112,"$21,000 /month Bed 3 Bath 3 1500 Sqft Polanco Sky Residence Polanco, Mexico City, México View Details",Polanco Sky Residence,Terraza en azotea con arbol en maceta y skyline indeterminado. No es Polanco ni CDMX identificable.,0,crítico,"OK (900x506, 112 KB)",12,3,sí,Reportaje fotografico del activo real + autorizacion del titular (property release) + ficha de procedencia,no,sí,RETIRAR el medio actual y sustituir por material fotografico/documental autentico del activo (o retirar la ficha hasta disponer de el).,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|POSSIBLE_AI_MEDIA|REAL_MEDIA_REQUIRED|TEXT_MEDIA_MISMATCH|UNVERIFIED_ASSET_MEDIA|WRONG_SUBJECT,IA generada (Magnific / Seedream) - CONFIRMADO,en|es|ar|zh
property-listing-search.html,(root) [img],assets/img/xaru/gen2/09_villa_como.jpg,image,900x506,126,"$21,000 /month Bed 3 Bath 3 1500 Sqft Polanco Sky Residence Polanco, Mexico City, México View Details",Polanco Sky Residence,Villa clasica lacustre con lancha de madera y montanas. Evoca Como; no corresponde a una finca concreta.,0,crítico,"OK (900x506, 126 KB)",108,19,sí,Reportaje fotografico del activo real + autorizacion del titular (property release) + ficha de procedencia,no,sí,RETIRAR el medio actual y sustituir por material fotografico/documental autentico del activo (o retirar la ficha hasta disponer de el).,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|POSSIBLE_AI_MEDIA|REAL_MEDIA_REQUIRED|TEXT_MEDIA_MISMATCH|UNVERIFIED_ASSET_MEDIA|WRONG_SUBJECT,IA generada (Magnific / Seedream) - CONFIRMADO,en|es|ar|zh
property-listing-search.html,(root) [img],assets/img/xaru/gen2/07_villa_dubai.jpg,image,900x506,91,"$95,000 /month Bed 3 Bath 3 1600 Sqft Palm Crescent Estate Palm Jumeirah, Dubai, United Arab Emirates View Details",Palm Crescent Estate,Villa contemporanea sobre arena blanca con skyline lejano tipo Dubai. Generica; no es una villa concreta de Palm Jumeirah.,0,crítico,"OK (900x506, 91 KB)",72,13,sí,Reportaje fotografico del activo real + autorizacion del titular (property release) + ficha de procedencia,no,sí,RETIRAR el medio actual y sustituir por material fotografico/documental autentico del activo (o retirar la ficha hasta disponer de el).,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|POSSIBLE_AI_MEDIA|REAL_MEDIA_REQUIRED|TEXT_MEDIA_MISMATCH|UNVERIFIED_ASSET_MEDIA|WRONG_SUBJECT,IA generada (Magnific / Seedream) - CONFIRMADO,en|es|ar|zh
property-listing-search.html,(root) [img],assets/img/xaru/gen2/09_villa_como.jpg,image,900x506,126,"$95,000 /month Bed 3 Bath 3 1600 Sqft Palm Crescent Estate Palm Jumeirah, Dubai, United Arab Emirates View Details",Palm Crescent Estate,Villa clasica lacustre con lancha de madera y montanas. Evoca Como; no corresponde a una finca concreta.,0,crítico,"OK (900x506, 126 KB)",108,19,sí,Reportaje fotografico del activo real + autorizacion del titular (property release) + ficha de procedencia,no,sí,RETIRAR el medio actual y sustituir por material fotografico/documental autentico del activo (o retirar la ficha hasta disponer de el).,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|POSSIBLE_AI_MEDIA|REAL_MEDIA_REQUIRED|TEXT_MEDIA_MISMATCH|UNVERIFIED_ASSET_MEDIA|WRONG_SUBJECT,IA generada (Magnific / Seedream) - CONFIRMADO,en|es|ar|zh
property-listing-search.html,(root) [img],assets/img/xaru/gen2/08_penthouse_london.jpg,image,900x506,110,"$60,000 /month Bed 3 Bath 3 1400 Sqft The Belgravia House Belgravia, London, United Kingdom View Details",The Belgravia House,Terraza con sofas y olivos frente a un skyline con puente tipo Tower Bridge. Exterior generico; no hay interior ni atico real.,0,crítico,"OK (900x506, 110 KB)",92,17,sí,Reportaje fotografico del activo real + autorizacion del titular (property release) + ficha de procedencia,no,sí,RETIRAR el medio actual y sustituir por material fotografico/documental autentico del activo (o retirar la ficha hasta disponer de el).,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|POSSIBLE_AI_MEDIA|REAL_MEDIA_REQUIRED|TEXT_MEDIA_MISMATCH|UNVERIFIED_ASSET_MEDIA|WRONG_SUBJECT,IA generada (Magnific / Seedream) - CONFIRMADO,en|es|ar|zh
property-listing-search.html,(root) [img],assets/img/xaru/gen2/09_villa_como.jpg,image,900x506,126,"$60,000 /month Bed 3 Bath 3 1400 Sqft The Belgravia House Belgravia, London, United Kingdom View Details",The Belgravia House,Villa clasica lacustre con lancha de madera y montanas. Evoca Como; no corresponde a una finca concreta.,0,crítico,"OK (900x506, 126 KB)",108,19,sí,Reportaje fotografico del activo real + autorizacion del titular (property release) + ficha de procedencia,no,sí,RETIRAR el medio actual y sustituir por material fotografico/documental autentico del activo (o retirar la ficha hasta disponer de el).,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|POSSIBLE_AI_MEDIA|REAL_MEDIA_REQUIRED|TEXT_MEDIA_MISMATCH|UNVERIFIED_ASSET_MEDIA|WRONG_SUBJECT,IA generada (Magnific / Seedream) - CONFIRMADO,en|es|ar|zh
property-listing-search.html,(root) [img],assets/img/xaru/gen2/09_villa_como.jpg,image,900x506,126,"$44,000 /month Bed 3 Bath 3 1500 Sqft Villa Cadenabbia Cadenabbia, Lake Como, Italy View Details",Villa Cadenabbia,Villa clasica lacustre con lancha de madera y montanas. Evoca Como; no corresponde a una finca concreta.,0,crítico,"OK (900x506, 126 KB)",108,19,sí,Reportaje fotografico del activo real + autorizacion del titular (property release) + ficha de procedencia,no,sí,RETIRAR el medio actual y sustituir por material fotografico/documental autentico del activo (o retirar la ficha hasta disponer de el).,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|POSSIBLE_AI_MEDIA|REAL_MEDIA_REQUIRED|TEXT_MEDIA_MISMATCH|UNVERIFIED_ASSET_MEDIA|WRONG_SUBJECT,IA generada (Magnific / Seedream) - CONFIRMADO,en|es|ar|zh
real-estate/commercial-hospitality/ch-hotel-halted/index.html,(root) [style-bg],assets/img/xaru/gen2/05_hotel_project.jpg,background,1920x1080,502,Halted / restructuring Seeking capital Seeking operator Panama City · Panama Halted Hotel Project Seeking Capital Price upon application Key facts Status Halted / restructuring Location Panama City · Panama Price Price u,Halted Hotel Project Seeking Capital,Hotel contemporaneo de piedra y vidrio sobre acantilado oceanico con terrazas y piscina. NO es un hotel urbano ni un edificio parado.,0,crítico,"OK (1920x1080, 502 KB)",116,18,sí,Reportaje fotografico del activo real + autorizacion del titular (property release) + ficha de procedencia,no,sí,RETIRAR el medio actual y sustituir por material fotografico/documental autentico del activo (o retirar la ficha hasta disponer de el).,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|PERFORMANCE_RISK|POSSIBLE_AI_MEDIA|REAL_MEDIA_REQUIRED|TEXT_MEDIA_MISMATCH|UNVERIFIED_ASSET_MEDIA|WRONG_SUBJECT,IA generada (Magnific / Seedream) - CONFIRMADO,en|es|ar|zh
real-estate/commercial-hospitality/ch-hotel-halted/index.html,cs_page_header [data-src-bg],assets/img/xaru/gen2/05_hotel_project.jpg,background,1920x1080,502,Commercial & Hospitality Halted Hotel Project Seeking Capital Home Commercial & Hospitality Halted Hotel Project Seeking Capital,Halted Hotel Project Seeking Capital,Hotel contemporaneo de piedra y vidrio sobre acantilado oceanico con terrazas y piscina. NO es un hotel urbano ni un edificio parado.,0,crítico,"OK (1920x1080, 502 KB)",116,18,sí,Reportaje fotografico del activo real + autorizacion del titular (property release) + ficha de procedencia,no,sí,RETIRAR el medio actual y sustituir por material fotografico/documental autentico del activo (o retirar la ficha hasta disponer de el).,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|PERFORMANCE_RISK|POOR_MOBILE_CROP|POSSIBLE_AI_MEDIA|REAL_MEDIA_REQUIRED|TEXT_MEDIA_MISMATCH|UNVERIFIED_ASSET_MEDIA|WRONG_SUBJECT,IA generada (Magnific / Seedream) - CONFIRMADO,en|es|ar|zh
real-estate/commercial-hospitality/ch-hotel-halted/index.html,cs_page_header [style-bg],assets/img/xaru/gen2/05_hotel_project.jpg,background,1920x1080,502,Commercial & Hospitality Halted Hotel Project Seeking Capital Home Commercial & Hospitality Halted Hotel Project Seeking Capital,Halted Hotel Project Seeking Capital,Hotel contemporaneo de piedra y vidrio sobre acantilado oceanico con terrazas y piscina. NO es un hotel urbano ni un edificio parado.,0,crítico,"OK (1920x1080, 502 KB)",116,18,sí,Reportaje fotografico del activo real + autorizacion del titular (property release) + ficha de procedencia,no,sí,RETIRAR el medio actual y sustituir por material fotografico/documental autentico del activo (o retirar la ficha hasta disponer de el).,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|PERFORMANCE_RISK|POOR_MOBILE_CROP|POSSIBLE_AI_MEDIA|REAL_MEDIA_REQUIRED|TEXT_MEDIA_MISMATCH|UNVERIFIED_ASSET_MEDIA|WRONG_SUBJECT,IA generada (Magnific / Seedream) - CONFIRMADO,en|es|ar|zh
real-estate/commercial-hospitality/ch-hotel-operational/index.html,(root) [style-bg],assets/img/xaru/gen2/05_hotel_project.jpg,background,1920x1080,502,Operational Riviera Maya · Mexico Operating Boutique Hotel Price upon application Key facts Status Operational Location Riviera Maya · Mexico Price Price upon application Operating state Operational Keys 88 Occupancy (te,Operating Boutique Hotel,Hotel contemporaneo de piedra y vidrio sobre acantilado oceanico con terrazas y piscina. NO es un hotel urbano ni un edificio parado.,0,crítico,"OK (1920x1080, 502 KB)",116,18,sí,Reportaje fotografico del activo real + autorizacion del titular (property release) + ficha de procedencia,no,sí,RETIRAR el medio actual y sustituir por material fotografico/documental autentico del activo (o retirar la ficha hasta disponer de el).,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|PERFORMANCE_RISK|POSSIBLE_AI_MEDIA|REAL_MEDIA_REQUIRED|TEXT_MEDIA_MISMATCH|UNVERIFIED_ASSET_MEDIA|WRONG_SUBJECT,IA generada (Magnific / Seedream) - CONFIRMADO,en|es|ar|zh
real-estate/commercial-hospitality/ch-hotel-operational/index.html,cs_page_header [data-src-bg],assets/img/xaru/gen2/05_hotel_project.jpg,background,1920x1080,502,Commercial & Hospitality Operating Boutique Hotel Home Commercial & Hospitality Operating Boutique Hotel,Operating Boutique Hotel,Hotel contemporaneo de piedra y vidrio sobre acantilado oceanico con terrazas y piscina. NO es un hotel urbano ni un edificio parado.,0,crítico,"OK (1920x1080, 502 KB)",116,18,sí,Reportaje fotografico del activo real + autorizacion del titular (property release) + ficha de procedencia,no,sí,RETIRAR el medio actual y sustituir por material fotografico/documental autentico del activo (o retirar la ficha hasta disponer de el).,DECORATIVE_MEDIA_OVERUSE|DUPLICATED_MEDIA|PERFORMANCE_RISK|POOR_MOBILE_CROP|POSSIBLE_AI_MEDIA|REAL_MEDIA_REQUIRED|TEXT_MEDIA_MISMATCH|UNVERIFIED_ASSET_MEDIA|WRONG_SUBJECT,IA generada (Magnific / Seedream) - CONFIRMADO,en|es|ar|zh
